timestamp,amf_instance_id,is_anomaly,anomaly_type,RM.RegReqAtt,RM.RegReqSucc,RM.RegReqFail,RM.RegSuccRate,RM.InitRegReqAtt,RM.InitRegReqSucc,RM.MobilityRegReqAtt,RM.MobilityRegReqSucc,RM.PeriodicRegReqAtt,RM.PeriodicRegReqSucc,RM.DeregReqAtt,RM.DeregReqSucc,CM.ServiceReqAtt,CM.ServiceReqSucc,CM.ServiceReqSuccRate,CM.N2RelAtt,CM.N2RelSucc,MM.HoReqAtt,MM.HoReqSucc,MM.HoSuccRate,MM.XnHoReqAtt,MM.XnHoReqSucc,MM.N2IntraHoReqAtt,MM.N2IntraHoReqSucc,MM.N2InterHoReqAtt,MM.N2InterHoReqSucc,MM.EPS2fiveGSMobAtt,MM.fiveGS2EPSMobAtt,MM.N26HoAtt,PAG.PagingReqAtt,PAG.PagingReqSucc,PAG.PagingSuccRate,PAG.PagingDiscarded,PAG.PagingRetry,PAG.UeInIdleMode,UC.UeContextCreated,UC.UeContextReleased,UC.UeContextModified,UC.ActiveUeContext,UC.MaxUeContextCap,UC.ContextUtilRate,SM.PduSessEstabAtt,SM.PduSessEstabSucc,SM.PduSessEstabSuccRate,SM.PduSessRelAtt,SM.PduSessRelSucc,SM.PduSessModAtt,SM.PduSessModSucc,SM.VoNRAtt,SM.EPSFallbackAtt,SM.SMSAtt,AUTH.AuthProcAtt,AUTH.AuthProcSucc,AUTH.AuthProcFail,AUTH.AuthSuccRate,AUTH.NasSecModeAtt,AUTH.NasSecModeSucc,N1N2.N1MsgSent,N1N2.N1MsgRecv,N1N2.N2MsgSent,N1N2.N2MsgRecv,N1N2.NgapConnActive,N1N2.TotalMsgLoad,RES.CpuUtil,RES.RhoCPU_weighted,RES.MemUtil,RES.MemTotal_MB,RES.MemBase_MB,RES.MemCtx_MB,RES.MemPDU_MB,RES.MemSigBuf_MB,RES.MemAuthCache_MB,RES.Latency_ms,RES.Wq_ms,RES.Lat_InitReg_ms,RES.Lat_MobReg_ms,RES.Lat_PerReg_ms,RES.Lat_SrvReq_ms,RES.Lat_N2Rel_ms,RES.Lat_XnHO_ms,RES.Lat_N2HO_ms,RES.Lat_PduEstab_ms,RES.Lat_Auth_ms,RES.Lat_Paging_ms,RES.Throughput_mps,RES.QueueLength,RES.ActiveWorkers,RES.ActiveUEs,RES.ConnectedUEs,RES.IdleUEs,RES.CPU_eMBB_pct,RES.CPU_mMTC_pct,RES.CPU_URLLC_pct,RES.Mem_eMBB_MB,RES.Mem_mMTC_MB,RES.Mem_URLLC_MB,RES.Lat_eMBB_ms,RES.Lat_mMTC_ms,RES.Lat_URLLC_ms,RES.CpuCyclesPerMsg,RES.MemBytesPerUE,RES.SliceLoadEntropy,RES.Jackson_eMBB_eps,RES.Jackson_mMTC_eps,RES.Jackson_URLLC_eps,SLA.eMBB_breach,SLA.mMTC_breach,SLA.URLLC_breach
2024-01-01 07:00:00,AMF_00,0,none,48983,48792,191,99.61,9593,9553,27017,26866,12373,12373,2748,2748,409574,409172,99.902,583365,583054,364890,362017,99.213,259848,258633,82377,81101,22665,22283,32327,12321,30311,166779,166541,99.857,693,0,60872,36610,586113,37749,39467,60000,65.778,23750,23677,99.693,9334,9334,34626,34589,4263,11144,7577,36610,36540,70,99.809,36610,36589,3665993,2776778,3938367,3396977,49,6600311,98.58,1.0084,11.5,986.9,512.0,197.3,97.6,0.0,180.0,10.398,0.0,23.331,15.09,9.951,8.014,4.516,17.332,30.099,33.433,13.225,8.248,8449.289,0,14,39029,39029,60872,99.5,4.7,17.2,327.98,61.64,181.91,0.644,0.803,0.55,160425.0,26220.6,1.5635,1734.304,109.038,161.802,0,0,0
2024-01-01 07:15:00,AMF_00,0,none,46121,46099,22,99.952,11535,11516,22868,22868,11718,11715,3399,3398,321370,320125,99.613,447021,447021,348061,345253,99.193,215360,214190,103758,102497,28943,28566,38097,10834,24772,164410,163074,99.187,1033,335,60744,34403,450420,33081,39441,60000,65.735,20647,20634,99.937,7795,7787,27490,27383,3376,11917,5313,34403,34333,70,99.797,34403,34403,2724612,3393753,3169291,3273070,49,5702811,84.17,0.8381,11.9,987.1,512.0,197.2,97.9,0.0,180.0,9.487,0.0,50.854,27.753,12.38,9.422,5.158,9.605,16.506,28.648,22.996,4.683,6548.781,0,12,39144,39144,60744,99.49,6.6,20.62,328.16,61.74,182.78,1.005,5.628,0.495,171583.2,26242.1,1.5621,1390.611,109.038,213.991,0,0,0
2024-01-01 07:30:00,AMF_00,0,none,47514,47361,153,99.678,10363,10329,25735,25616,11416,11416,3572,3572,444646,443039,99.639,516884,516142,403390,399602,99.061,265138,262857,105782,104656,32470,32089,36403,10376,23873,219486,217804,99.234,318,1230,59450,36098,520456,35132,39276,60000,65.46,23831,23773,99.757,9550,9541,40122,40031,4818,10041,7477,36098,36096,2,99.994,36098,36039,3538387,2263425,3802751,3066058,50,6662686,99.06,1.0188,11.49,989.5,512.0,196.4,101.1,0.0,180.0,9.956,0.0,42.657,17.044,11.059,7.024,6.567,15.631,24.683,20.976,6.036,4.76,8156.82,0,14,40433,40433,59450,99.5,5.45,19.38,339.72,61.65,183.24,0.657,2.589,0.439,167796.3,26416.3,1.5769,1700.818,109.038,203.347,0,0,0
2024-01-01 07:45:00,AMF_00,0,none,48730,48610,120,99.754,12471,12400,22935,22920,13324,13290,3981,3981,523602,522488,99.787,563533,562058,413558,410224,99.194,251589,250098,131094,129831,30875,30295,37368,14451,29779,171486,170662,99.519,810,8,58967,35406,567514,34851,41417,60000,69.028,25444,25384,99.764,8749,8727,29691,29634,2356,12197,6235,35406,35406,0,100.0,35406,35406,3024085,2238399,3636708,3306874,53,6612672,99.5,1.1109,13.38,1001.4,512.0,207.1,102.3,0.0,180.0,7.201,0.0,28.466,11.945,8.546,6.567,3.267,6.298,17.123,20.869,12.343,8.644,7400.881,0,14,40931,40931,58967,99.5,4.9,27.74,343.55,61.64,184.33,1.486,1.373,0.541,202640.3,25353.3,1.5763,1654.995,109.038,227.254,0,0,0
2024-01-01 08:00:00,AMF_00,0,none,60989,60801,188,99.692,12259,12259,36948,36783,11782,11759,3550,3541,442213,441969,99.945,610893,610500,418457,414948,99.161,276553,274791,111829,110637,30075,29520,47633,16300,31389,239357,238846,99.787,1531,0,57313,49207,614443,46964,42346,60000,70.577,26765,26672,99.653,8753,8749,40750,40541,3505,10098,6971,49207,49102,105,99.787,49207,49124,4284485,3129303,3844055,5600115,52,7608139,98.81,1.117,12.45,1010.2,512.0,211.7,106.4,0.0,180.0,8.983,0.0,18.251,15.106,7.831,13.598,3.231,10.464,19.986,12.301,11.249,4.707,9031.711,0,16,42578,42578,57313,99.25,7.12,27.05,358.05,61.69,184.59,0.807,1.025,0.486,165917.1,25014.1,1.5837,1954.641,109.038,233.588,0,0,0
2024-01-01 08:15:00,AMF_00,0,none,60038,59830,208,99.654,13681,13602,32404,32304,13953,13924,4602,4602,656647,653851,99.574,750568,749404,481883,477460,99.082,330884,328333,123065,121530,27934,27597,39037,15035,50644,213784,211831,99.086,837,813,55328,46085,755170,44327,43849,60000,73.082,27137,27042,99.65,8844,8841,42542,42482,4177,13800,6485,46085,46077,8,99.983,46085,45973,4023378,2735664,3703704,4089667,54,8182283,99.5,1.3971,12.45,1022.7,512.0,219.2,111.4,0.01,180.0,9.831,0.0,17.115,30.343,5.543,12.527,6.733,5.786,15.991,32.581,9.767,8.17,8585.647,0,18,44567,44567,55328,99.5,4.77,19.52,375.79,61.79,184.41,1.082,3.096,0.604,219719.3,24455.4,1.5809,2161.955,109.038,210.084,0,0,0
2024-01-01 08:30:00,AMF_00,0,none,63509,63343,166,99.739,13500,13491,35345,35193,14664,14659,4523,4523,514358,513000,99.736,580897,578837,501565,497301,99.15,333362,330933,135311,133893,32892,32475,52253,14833,26494,247599,246130,99.407,1122,355,54672,48845,585420,47865,46504,60000,77.507,27495,27402,99.662,12600,12600,42243,41886,4938,14744,9545,48845,48845,0,100.0,48845,48845,3324116,2919891,3652111,5087659,49,8016540,99.5,1.1955,13.49,1037.6,512.0,232.5,113.0,0.0,180.0,10.94,0.0,15.523,23.519,6.554,8.546,3.443,12.843,39.439,26.506,11.148,8.021,7751.363,0,16,45218,45218,54672,99.5,2.3,27.7,380.46,61.84,185.97,1.824,2.085,0.403,207207.2,23395.2,1.5846,2063.761,109.038,247.062,0,0,0
2024-01-01 08:45:00,AMF_00,0,none,56262,56098,164,99.709,11211,11193,31669,31538,13382,13367,4245,4245,691747,691716,99.996,666658,666298,475557,471871,99.225,295823,294187,151738,150117,27996,27567,44097,15976,30402,239049,237574,99.383,248,982,54172,42880,670903,42638,46416,60000,77.36,27415,27342,99.734,8489,8462,42200,42067,4065,18629,7110,42880,42750,130,99.697,42880,42824,3768824,3767759,4107283,3254726,50,7982080,99.5,1.3634,13.24,1038.4,512.0,232.1,114.3,0.0,180.0,11.957,0.0,14.387,15.99,6.605,13.943,4.027,19.014,26.765,18.333,15.782,6.694,8751.23,0,17,45733,45733,54172,99.5,5.56,22.85,385.87,61.85,184.74,1.083,2.943,0.62,210636.4,23458.7,1.5775,2123.828,106.116,193.497,0,0,0
2024-01-01 09:00:00,AMF_00,0,none,48616,48571,45,99.907,9608,9598,28178,28178,10830,10795,2903,2903,388283,388283,100.0,581176,581176,388060,386283,99.542,256784,256629,93523,92454,37753,37200,33591,11296,21991,190792,190031,99.601,1463,0,56547,37786,584079,37028,42147,60000,70.245,24675,24675,100.0,8744,8741,31836,31671,4088,9470,4929,37786,37634,152,99.598,37786,37778,2922887,2244858,2781208,3774641,49,6242075,99.5,1.0124,11.52,1011.1,512.0,210.7,108.4,0.0,180.0,9.682,0.0,23.498,15.084,10.324,10.12,4.863,14.451,17.159,33.395,11.4,6.969,6337.883,0,14,43344,43344,56547,99.5,7.08,24.44,364.86,61.7,184.64,0.827,3.893,0.483,214246.3,25155.1,1.5719,1551.874,109.038,218.257,0,0,0
2024-01-01 09:15:00,AMF_00,0,none,52777,52623,154,99.708,11107,11071,30591,30507,11079,11045,3707,3707,471657,471657,100.0,546485,544745,452501,449014,99.229,267240,265981,156843,155083,28418,27950,49463,16954,33457,197472,195817,99.162,1327,488,56335,41698,550192,39505,43303,60000,72.172,28415,28303,99.606,10192,10192,37560,37426,3714,11646,8146,41698,41621,77,99.815,41698,41655,2684166,3291605,4115268,4517286,52,7331805,99.03,1.0984,13.54,1017.4,512.0,216.5,108.9,0.0,180.0,8.639,0.0,22.111,13.064,7.117,7.729,4.593,10.893,14.829,24.177,13.492,8.531,7554.927,0,15,43547,43547,56335,98.83,2.04,28.16,366.58,61.55,185.51,0.661,3.419,0.46,195591.9,24635.8,1.5738,1878.63,80.212,247.062,0,0,0
2024-01-01 09:30:00,AMF_00,0,none,67032,66943,89,99.867,14339,14339,40077,40006,12616,12598,4011,4000,607980,606618,99.776,861409,859356,480591,476603,99.17,286981,285987,159493,156992,34117,33624,47967,12627,23827,289745,288067,99.421,839,1214,54985,54416,865420,50240,44804,60000,74.673,31760,31633,99.6,11417,11417,38922,38821,5337,16122,8232,54416,54332,84,99.846,54416,54302,3660676,4475492,3066900,3588054,55,8166617,99.5,1.4729,12.11,1028.3,512.0,224.0,112.3,0.02,180.0,8.031,0.0,23.867,23.524,8.354,10.624,3.886,7.776,16.97,17.022,13.681,4.203,7475.084,0,20,44902,44902,54985,98.38,6.39,22.87,379.03,61.46,185.59,0.85,2.579,0.552,264925.6,24065.8,1.581,2161.955,91.559,218.931,0,0,0
2024-01-01 09:45:00,AMF_00,0,none,60579,60399,180,99.703,12519,12519,35635,35479,12425,12401,4274,4272,490434,489838,99.878,673905,673388,483690,480207,99.28,335249,333791,119677,118161,28764,28255,42839,16634,35949,264150,262288,99.295,712,1464,54147,48154,678179,45856,45817,60000,76.362,36685,36608,99.79,12807,12784,41849,41606,5237,10396,6838,48154,48136,18,99.963,48154,48154,4034862,4835949,4478646,3208294,55,8300095,99.5,1.238,13.27,1035.4,512.0,229.1,114.3,0.01,180.0,9.271,0.0,19.585,16.77,8.649,15.214,2.776,9.903,10.26,21.269,15.56,9.168,9459.453,0,18,45739,45739,54147,99.5,5.83,26.33,386.05,61.51,186.14,0.622,0.948,0.536,175446.8,23697.2,1.583,2161.955,97.568,247.062,0,0,0
2024-01-01 10:00:00,AMF_00,0,none,56315,56228,87,99.846,11471,11471,30389,30302,14455,14455,4684,4684,594253,592494,99.704,632048,632048,456091,452820,99.283,267223,266093,151980,150345,36888,36382,37013,13097,31505,275805,273856,99.293,1588,307,53701,41860,636732,42305,45667,60000,76.112,31311,31188,99.607,9550,9534,42706,42632,3752,13392,8970,41860,41806,54,99.871,41860,41747,3573325,4241951,4035604,4561152,50,8221527,99.5,1.2662,12.98,1035.8,512.0,228.3,115.5,0.0,180.0,8.441,0.0,16.696,26.475,7.668,10.853,3.643,8.189,13.144,18.626,26.319,5.107,8454.366,0,17,46183,46183,53701,99.5,5.27,21.91,390.23,61.58,185.53,0.902,1.404,0.429,201673.1,23783.3,1.582,2161.955,93.295,231.036,0,0,0
2024-01-01 10:15:00,AMF_00,0,none,60672,60519,153,99.748,13191,13165,35061,34969,12420,12385,4102,4098,517056,517056,100.0,689023,689023,416238,412801,99.174,273683,272103,108171,106772,34384,33926,47819,15539,26909,227400,225549,99.186,475,1555,54106,48252,693125,45831,46426,60000,77.377,33853,33688,99.513,8355,8326,42701,42636,3448,12740,9359,48252,48249,3,99.994,48252,48210,3429374,3255845,3835625,3482643,53,7661849,98.53,1.2268,12.22,1038.6,512.0,232.1,114.5,0.0,180.0,8.099,0.0,17.788,10.284,6.723,8.262,5.589,12.347,13.497,18.778,12.883,3.412,8072.221,0,17,45780,45780,54106,99.5,4.15,29.36,386.44,61.61,185.62,1.242,1.651,0.6,204469.1,23457.4,1.5805,1971.762,89.867,247.062,0,0,0
2024-01-01 10:30:00,AMF_00,0,none,59430,59322,108,99.818,13141,13067,32903,32903,13386,13352,4363,4352,488835,488593,99.95,857458,856733,534655,530236,99.173,360233,358050,147022,145210,27400,26976,56265,18537,33577,243102,243083,99.992,1757,0,53733,46044,861821,44098,47462,60000,79.103,30827,30740,99.718,11916,11904,32826,32645,4250,14082,8924,46044,45947,97,99.789,46044,45998,4238164,5093640,3148347,3500386,51,8149563,99.5,1.3853,12.92,1044.7,512.0,237.3,115.4,0.02,180.0,10.112,0.0,13.299,17.972,11.33,13.81,3.294,13.156,31.789,15.718,10.756,4.521,8207.234,0,20,46167,46167,53733,98.35,3.76,24.75,390.54,61.56,184.96,0.659,1.228,0.509,226050.2,23081.5,1.5741,2161.955,80.701,222.643,0,0,0
2024-01-01 10:45:00,AMF_00,0,none,55560,55425,135,99.757,11401,11388,33345,33227,10814,10810,4261,4261,572660,571516,99.8,512214,511575,489587,484859,99.034,279800,277494,172431,170578,37356,36787,44851,14663,34583,216051,214662,99.357,440,1140,53364,44746,516475,41974,47165,60000,78.608,37637,37637,100.0,10472,10472,37888,37699,6492,17387,6786,44746,44677,69,99.846,44746,44706,3348753,5033247,3633083,3427571,53,8189694,99.5,1.1831,12.6,1044.2,512.0,235.8,116.3,0.0,180.0,8.694,0.0,27.928,17.717,6.622,7.241,5.328,8.144,14.309,29.559,25.101,6.45,7757.596,0,15,46535,46535,53364,99.13,1.39,26.78,393.91,61.44,185.36,0.929,1.342,0.58,205805.0,23213.9,1.5377,2161.955,60.469,247.062,0,0,0
2024-01-01 11:00:00,AMF_00,0,none,56035,55933,102,99.818,14350,14321,27814,27778,13871,13834,3857,3849,561869,560980,99.842,678021,676577,459142,454384,98.964,313874,311285,116340,114562,28928,28537,55390,16794,29198,242306,241174,99.533,1750,0,53329,42164,681878,39800,47058,60000,78.43,29222,29197,99.914,12146,12133,41494,41300,4674,16537,9391,42164,42148,16,99.962,42164,42144,3986354,4209933,2845240,3441301,51,8153229,99.5,1.2643,13.04,1043.7,512.0,235.3,116.4,0.0,180.0,9.764,0.0,24.122,11.219,6.854,11.452,4.707,11.249,19.568,44.139,24.232,4.688,7590.66,0,17,46560,46560,53329,99.5,5.76,28.4,393.6,61.53,185.78,0.935,0.758,0.459,224132.4,23256.3,1.5768,2127.445,85.735,247.062,0,0,0
2024-01-01 11:15:00,AMF_00,0,none,59921,59758,163,99.728,12756,12717,35722,35598,11443,11443,4694,4691,509647,509209,99.914,630501,627490,435660,431120,98.958,273389,270654,124393,123084,37878,37382,45400,21207,42100,190778,189236,99.192,900,414,53779,48478,635195,45464,45107,60000,75.178,29755,29716,99.869,11764,11752,38209,38136,4454,12497,7585,48478,48443,35,99.928,48478,48430,4044351,3749298,3242835,3332596,51,7845906,95.54,1.1844,11.85,1032.8,512.0,225.5,115.3,0.0,180.0,8.542,0.0,19.538,23.301,9.816,10.51,3.933,10.994,10.18,22.507,15.92,5.977,8096.873,0,16,46104,46104,53779,99.5,2.87,27.65,389.59,61.47,185.93,0.587,2.297,0.414,197088.9,24008.8,1.5762,2034.279,83.751,247.062,0,0,0
2024-01-01 11:30:00,AMF_00,0,none,53536,53399,137,99.744,11004,11000,29003,28927,13529,13472,3382,3381,386030,385258,99.8,592517,592517,397410,394816,99.347,235619,235525,131176,129149,30615,30142,36398,16612,22122,222924,221774,99.484,1521,0,55813,40007,595899,40864,44355,60000,73.925,28475,28471,99.986,7425,7404,33451,33362,3225,8862,6022,40007,39852,155,99.613,40007,40007,3156599,1766396,3097576,3188637,48,6712099,98.92,1.0395,12.97,1024.0,512.0,221.8,110.2,0.0,180.0,7.759,0.0,29.985,21.539,6.867,12.081,2.7,7.554,9.7,14.965,24.781,5.717,6949.083,0,15,44073,44073,55813,99.5,6.32,26.97,370.78,61.67,185.78,0.827,2.871,0.493,200319.1,24206.9,1.5745,1660.57,109.038,247.062,0,0,0
2024-01-01 11:45:00,AMF_00,0,none,69760,69664,96,99.862,14400,14399,39057,38979,16303,16286,4926,4914,577462,574626,99.509,639510,639404,532968,528352,99.134,364942,362743,139155,137214,28871,28395,42580,15884,33301,280092,278411,99.4,1731,0,54632,53457,644436,53447,46533,60000,77.555,38781,38662,99.693,10713,10713,40391,40202,3782,12476,5942,53457,53405,52,99.903,53457,53242,3657163,4689220,4471356,2763316,51,8309372,99.5,1.3179,12.82,1037.8,512.0,232.7,113.2,0.01,180.0,10.125,0.0,19.85,12.556,8.567,11.327,3.82,17.961,17.467,33.022,11.899,3.17,9031.688,1,18,45260,45260,54632,99.17,5.04,24.69,381.41,61.79,185.32,1.024,0.559,0.619,196078.1,23386.3,1.5849,2161.955,109.038,241.013,0,0,0
2024-01-01 12:00:00,AMF_00,0,none,59264,59137,127,99.786,10755,10735,35164,35057,13345,13345,3456,3456,456124,455485,99.86,525394,525394,438722,433957,98.914,303146,300640,107916,106075,27660,27242,37151,18903,29110,204628,204628,100.0,584,0,55223,45919,528850,46839,44617,60000,74.362,31127,31035,99.704,11572,11551,35275,35125,5425,15794,6697,45919,45895,24,99.948,45919,45913,2182359,2971144,4999535,4494029,49,7340060,99.5,1.0677,11.74,1026.8,512.0,223.1,111.7,0.0,180.0,9.292,0.0,33.0,27.159,6.372,9.868,3.839,14.72,16.354,20.477,8.765,3.579,7979.882,0,15,44672,44672,55223,99.5,6.29,27.91,376.08,61.76,185.51,0.767,1.564,0.519,179848.7,24130.8,1.5814,1854.786,108.909,247.062,0,0,0
2024-01-01 12:15:00,AMF_00,0,none,50830,50732,98,99.807,11598,11592,25707,25643,13525,13497,2982,2980,396084,394141,99.509,531486,531486,349268,346025,99.071,193769,192076,122916,121789,32583,32160,41464,13281,26860,175202,174529,99.616,209,664,56507,37305,534468,37316,43458,60000,72.43,27374,27374,100.0,8760,8760,32337,32202,2999,11844,7295,37305,37210,95,99.745,37305,37231,3279422,3149341,3486784,2815264,50,6743424,97.3,0.9668,12.57,1017.8,512.0,217.3,108.5,0.0,180.0,10.877,0.0,41.97,20.964,7.589,8.378,6.57,12.11,31.849,12.839,16.27,4.871,7518.007,0,13,43399,43399,56507,99.5,5.07,25.02,364.3,61.73,186.15,1.34,3.023,0.372,172906.3,24557.7,1.575,1670.253,109.038,247.062,0,0,0
2024-01-01 12:30:00,AMF_00,0,none,49038,48859,179,99.635,11049,10979,27656,27557,10333,10323,3572,3565,446532,446183,99.922,510077,509472,437827,435255,99.413,302216,301187,110408,109282,25203,24786,40810,13043,20801,208668,208408,99.875,982,0,56610,38705,513649,35852,43601,60000,72.668,26882,26772,99.591,8283,8282,37469,37410,3022,12377,8239,38705,38591,114,99.705,38705,38656,2891216,4063878,2953145,3956068,50,6893659,99.5,1.0359,12.57,1018.2,512.0,218.0,108.2,0.0,180.0,9.933,0.0,30.415,24.364,5.509,11.764,3.623,11.857,23.581,17.363,15.105,5.088,6493.734,0,14,43283,43283,56610,99.5,2.84,27.49,363.53,61.58,186.45,1.358,2.321,0.5,214298.2,24487.4,1.5614,1752.85,69.723,247.062,0,0,0
2024-01-01 12:45:00,AMF_00,0,none,58227,58148,79,99.864,13302,13291,30098,30050,14827,14807,4792,4783,369253,368004,99.662,620377,619684,360676,358243,99.325,231707,230945,95558,94478,33411,32820,39536,18650,28319,146431,145678,99.486,268,440,56085,43400,625169,42700,42577,60000,70.962,25948,25938,99.961,11077,11053,39132,38829,3427,13333,6574,43400,43268,132,99.696,43400,43400,3504087,2950418,3306121,4633262,51,7458879,97.13,1.0161,11.53,1014.4,512.0,212.9,109.5,0.0,180.0,7.544,0.0,19.358,26.888,9.399,7.664,4.96,5.751,12.958,16.907,11.444,8.205,7566.898,0,14,43817,43817,56085,98.21,4.68,29.98,367.92,61.65,186.77,1.005,1.577,0.484,180364.6,24983.1,1.5822,1903.681,95.678,247.062,0,0,0
2024-01-01 13:00:00,AMF_00,0,none,54079,53996,83,99.847,11908,11834,30195,30186,11976,11976,4470,4458,559509,558016,99.733,630660,629844,379010,375524,99.08,238019,236611,105753,104340,35238,34573,55771,17028,40769,162460,161803,99.596,756,0,54778,42103,635130,40374,43877,60000,73.128,32560,32422,99.576,13258,13258,42053,41830,5659,10849,6597,42103,42103,0,100.0,42103,42062,3106301,4060794,4011678,4694125,49,8057077,97.95,1.1771,13.41,1024.2,512.0,219.4,112.8,0.0,180.0,11.1,0.0,30.772,16.087,10.425,10.489,7.688,16.336,16.754,12.441,21.579,8.565,7908.866,0,15,45110,45110,54778,99.37,4.02,19.6,380.85,61.45,185.68,0.738,1.128,0.507,201270.9,24475.5,1.5634,2161.955,70.959,207.19,0,0,0
2024-01-01 13:15:00,AMF_00,0,none,62864,62706,158,99.749,13691,13629,34965,34869,14208,14208,4207,4206,678922,676746,99.679,773604,773604,482110,477951,99.137,316005,314054,133248,131383,32857,32514,41933,20125,28975,224028,222876,99.486,1694,0,54180,48656,777811,46457,46074,60000,76.79,34361,34361,100.0,12101,12101,42905,42754,5700,14383,7723,48656,48518,138,99.716,48656,48651,4143128,4043553,3538438,4890228,48,8101133,99.5,1.4418,11.97,1036.6,512.0,230.4,114.2,0.01,180.0,10.612,0.0,24.082,20.458,4.51,12.85,4.246,15.486,23.14,18.568,14.037,5.712,8535.073,0,18,45699,45699,54180,99.5,5.28,24.37,386.09,61.49,185.63,1.329,2.678,0.54,228141.4,23592.1,1.5812,2139.749,90.55,221.208,0,0,0
2024-01-01 13:30:00,AMF_00,0,none,55579,55496,83,99.851,14785,14781,28125,28076,12669,12639,4211,4211,544815,541077,99.314,636677,636677,428781,424784,99.068,286522,284358,114804,113419,27455,27007,48734,14556,30368,188245,187021,99.35,944,277,54929,42910,640888,38814,45571,60000,75.952,34995,34993,99.994,9684,9654,30920,30815,3641,11845,6607,42910,42858,52,99.879,42910,42897,2744859,3739485,3489860,3386903,55,7286193,99.5,1.2028,12.92,1032.2,512.0,227.9,112.4,0.0,180.0,10.681,0.0,18.142,15.457,7.531,8.846,10.898,13.277,13.321,25.544,16.117,4.223,6927.466,0,16,44942,44942,54929,99.5,3.89,23.71,379.02,61.53,185.82,0.971,2.02,0.389,234173.4,23750.9,1.5793,1856.677,88.751,247.062,0,0,0
2024-01-01 13:45:00,AMF_00,0,none,47060,46877,183,99.611,9843,9828,27057,26889,10160,10160,2963,2963,343127,341349,99.482,449075,448795,306868,304379,99.189,191777,190841,91206,90084,23885,23454,46455,10831,29326,167864,167196,99.602,1196,0,57013,36900,452038,35470,43448,60000,72.413,24020,24004,99.933,9149,9138,34554,34387,3061,7439,5924,36900,36854,46,99.875,36900,36837,2864543,3079643,2948260,3602286,53,6059232,82.3,0.8383,12.62,1016.4,512.0,217.2,107.1,0.0,180.0,10.356,0.0,28.219,10.844,8.136,9.078,7.837,15.092,15.92,23.509,15.092,6.567,6458.67,0,11,42859,42859,57013,99.5,2.92,30.82,360.35,61.37,186.43,1.273,3.042,0.397,174397.4,24529.5,1.5603,1490.928,74.081,247.062,0,0,0
2024-01-01 14:00:00,AMF_00,0,none,59331,59244,87,99.853,14508,14473,32783,32783,12040,11988,3394,3393,517649,517362,99.945,674555,674555,502260,497454,99.043,342975,340506,130243,128385,29042,28563,48955,16229,34507,233027,232197,99.644,1155,0,55501,47291,677949,42582,43090,60000,71.817,34940,34846,99.731,9365,9342,35074,35055,3122,12410,7545,47291,47291,0,100.0,47291,47217,5286699,5062611,3590172,4712909,51,8007420,96.93,1.2621,11.64,1018.4,512.0,215.5,110.9,0.01,180.0,7.931,0.0,23.773,28.216,7.908,8.788,4.259,7.371,13.062,30.728,12.502,5.784,9863.19,0,17,44360,44360,55501,99.5,3.15,25.25,373.89,61.41,186.21,1.247,5.321,0.493,171875.8,24781.2,1.5681,2090.799,76.577,247.062,0,0,0
2024-01-01 14:15:00,AMF_00,0,none,51628,51475,153,99.704,10168,10157,30491,30349,10969,10969,2979,2975,474752,473301,99.694,552605,552605,412016,409053,99.281,256203,255525,128503,126693,27310,26835,55157,12804,27196,197601,196816,99.603,1212,0,55867,40659,555584,39615,43334,60000,72.223,26646,26567,99.704,9952,9952,37025,36868,4371,13367,6490,40659,40599,60,99.852,40659,40569,2973531,3134835,3588053,3605048,48,7045483,97.99,1.0779,12.93,1018.6,512.0,216.7,110.0,0.0,180.0,9.992,0.0,24.008,28.88,6.03,8.845,3.686,16.144,24.44,14.479,7.944,7.41,7290.649,1,14,43990,43990,55867,99.5,3.82,19.43,372.01,61.32,184.36,1.009,2.907,0.434,199040.6,24648.7,1.5719,1889.346,68.863,177.162,0,0,0
2024-01-01 14:30:00,AMF_00,0,none,52076,52039,37,99.929,11125,11125,29575,29542,11376,11372,3383,3381,554643,553352,99.767,577731,577731,433926,430317,99.168,263949,262748,138071,136066,31906,31503,46680,15975,28757,245216,243545,99.319,1447,203,55684,40700,581114,38537,44316,60000,73.86,27906,27824,99.706,9261,9261,39888,39700,3909,11684,8203,40700,40455,245,99.398,40700,40643,3596026,3386097,3371655,2915688,50,7348204,99.5,1.1758,12.71,1024.1,512.0,221.6,110.5,0.0,180.0,8.307,0.0,27.285,16.822,11.521,6.974,5.61,6.464,21.298,32.793,14.978,4.723,7741.868,0,15,44190,44190,55684,99.5,3.28,20.4,373.84,61.4,183.94,0.882,1.247,0.446,204622.4,24230.6,1.5799,1958.505,88.136,182.424,0,0,0
